id,name,real_name,birth_date,date_born,height,weight,height_cm,weight_kg,nationality,description,extract,debut,debut_year,retired,image_url,image_large,promotion,team,source,link,url,total_wins,total_losses,total_matches,win_rate,total_titles,es_campeon,championship_probability,edad,experiencia_anos,promedio_combates_por_año,ratio_victorias,total_titulos,total_reinados
14518,Blair Davenport & Gigi Dolin & Roxanne Perez,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14528,Ava,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,1.0,2.0,0.5,0.0,0,35.0,,,,0.5,0.0,0
14531,Dragon Lee & Lyra Valkyria,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14532,Dominik Mysterio & Rhea Ripley,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,2.0,3.0,0.3333333333333333,0.0,0,23.333333333333332,,,,0.3333333333333333,0.0,0
14536,Quincy Elliott,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,5.0,13.0,18.0,0.2777777777777778,0.0,0,19.444444444444446,,,,0.2777777777777778,0.0,0
14539,Dani Palmer & Kelani Jordan,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,1.0,2.0,0.5,0.0,0,35.0,,,,0.5,0.0,0
14540,Blair Davenport & Izzi Dame,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14544,Bronco Nima & SCRYPTS,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14553,Andre Chase & Duke Hudson & Tyler Bate,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,2.0,0.0,2.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14563,Jakara Jackson & Lash Legend & Noam Dar & Oro Mensah,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,2.0,3.0,0.3333333333333333,0.0,0,23.333333333333332,,,,0.3333333333333333,0.0,0
14564,Dragon Lee & Eddy Thorpe & Lyra Valkyria & Roxanne Perez,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14567,Elektra Lopez & Jade Gentile & Lola Vice,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14568,Jacy Jayne & Kiana James & Tiana Caffey,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14601,Blair Davenport & Jacy Jayne,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14602,Fallon Henley & Ivy Nile,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14605,Axiom & Dragon Lee & Lyra Valkyria & Roxanne Perez,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14616,Karmen Petrovic & Valentina Feroz,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14618,Eddy Thorpe & Hank Walker & Tank Ledger,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14621,Tavion Heights & Tyler Bate,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14630,Brooklyn Barlow,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,6.0,6.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14662,Valentina Feroz & Yulisa Leon,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,4.0,12.0,16.0,0.25,0.0,0,17.5,,,,0.25,0.0,0
14664,Carmelo Hayes & Wes Lee,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14667,"Channing ""Stacks"" Lorenzo & Santos Escobar & Tony D'Angelo",<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14669,Dragon Lee & Nathan Frazer & Valentina Feroz & Yulisa Leon,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14678,Mustafa Ali & Wes Lee,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14683,Carmelo Hayes & Ilja Dragunov & Trick Williams,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14684,Jagger Reid & Joe Gacy & Rip Fowler,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,2.0,10.0,12.0,0.16666666666666666,0.0,0,11.666666666666666,,,,0.16666666666666666,0.0,0
14691,Rhea Ripley,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,145.0,50.0,195.0,0.7435897435897436,4.0,1,52.87319985950123,,,,0.7435897435897436,4.0,0
14702,Luca Crusifino & Tavion Heights,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14722,Boa,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,14.0,26.0,40.0,0.35,0.0,0,24.499999999999996,,,,0.35,0.0,0
14730,Axiom & Hank Walker & Tank Ledger,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14733,Duke Hudson & Thea Hail,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,3.0,0.0,3.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14734,Bron Breakker & Cora Jade,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14735,Dragon Lee & Nathan Frazer,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14740,Axiom & SCRYPTS,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,1.0,2.0,0.5,0.0,0,35.0,,,,0.5,0.0,0
14748,Ikemen Jiro & Quincy Elliott,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,2.0,2.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14763,Damian Priest & Finn Bálor,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,34.0,15.0,49.0,0.6938775510204082,2.0,1,50.28571428571428,,,,0.6938775510204082,2.0,0
14766,Kale Dixon & Luca Crusifino,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,3.0,3.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14773,Kiana James & Lola Vice,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14774,Brooklyn Barlow & Fallon Henley,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,2.0,2.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14778,Josh Briggs & Malik Blade,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14780,Cora Jade & Jacy Jayne,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,1.0,2.0,0.5,0.0,0,35.0,,,,0.5,0.0,0
14793,Yulisa Leon,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,2.0,3.0,5.0,0.4,0.0,0,27.999999999999996,,,,0.4,0.0,0
14796,Antione Frazier & Bryson Montana,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14801,Damon Kemp & Tavion Heights,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,3.0,3.0,6.0,0.5,0.0,0,35.0,,,,0.5,0.0,0
14802,Eddy Thorpe & Tiller Hare,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14805,Axiom & Carmelo Hayes & Wes Lee,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14806,Dragon Lee & Nathan Frazer & Oro Mensah,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14832,Monika Klisara,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14838,Cora Jade & Franki Carissa,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14841,Dante Chen & Nathan Frazer,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,1.0,2.0,0.5,0.0,0,35.0,,,,0.5,0.0,0
14844,Julius Creed,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,10.0,9.0,19.0,0.5263157894736842,0.0,0,36.84210526315789,,,,0.5263157894736842,0.0,0
14848,Ivy Nile & Thea Hail,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14850,Ava & Joe Gacy,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14852,Tatiana,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14853,Blair Davenport & Tatum Paxley,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14854,Brooklyn Barlow & Monika Klisara,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14858,Bryson Montana & Myles Borne,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14878,Brooks Jensen & Hank Walker & Josh Briggs & Tank Ledger,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14883,Seth Rollins,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,376.0,312.0,688.0,0.5465116279069767,11.0,1,39.1311455184751,,,,0.5465116279069767,11.0,0
14891,Mustafa Ali & Tyler Bate & Wes Lee,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14912,Franki Carissa & Monika Klisara,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14918,Damon Kemp & Hank Walker & Tank Ledger & Tavion Heights,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14919,Fallon Henley & Kelani Jordan & Roxanne Perez,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14920,Cora Jade & Jacy Jayne & Stevie Turner,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14941,Blair Davenport & Kiana James & Tatum Paxley,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14942,Dani Palmer & Gigi Dolin & Roxanne Perez,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14946,Bryson Montana,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,7.0,8.0,0.125,0.0,0,8.75,,,,0.125,0.0,0
14949,Ava & Jagger Reid & Rip Fowler,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14962,Brooklyn Barlow & Cora Jade & Dana Brooke & Elektra Lopez & Fallon Henley & Gigi Dolin & Jacy Jayne & Jakara Jackson & Kelani Jordan & Kiana James & Lash Legend & Lola Vice & Lyra Valkyria & Roxanne Perez & Tatum Paxley & Valentina Feroz & Yulisa Leon,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
14971,Tyler Bate & Wes Lee,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
14986,Joe Gacy & Tyler Bate,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
15025,Fallon Henley & Valentina Feroz & Yulisa Leon,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
15026,Kiana James & Monika Klisara & Stevie Turner,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
15027,Dragon Lee & Trick Williams,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
15028,Big Boa & Dante Chen,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
15030,Gina Delucia,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
15044,Tiller Bucktrot,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,3.0,3.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
15046,Franki Carissa,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
15048,Bryson Montana & Dragon Lee & Trick Williams,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
15049,Dani Palmer & Ivy Nile & Lyra Valkyria,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,1.0,0.0,1.0,1.0,0.0,0,70.0,,,,1.0,0.0,0
15050,Cora Jade & Jakara Jackson & Lash Legend,<NA>,,<NA>,<NA>,<NA>,,,<NA>,<NA>,<NA>,,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,0.0,1.0,1.0,0.0,0.0,0,0.0,,,,0.0,0.0,0
